customer_id,prob,default
104142,0.02424791333759743,0
101408,0.018770099921184398,0
105919,0.05649226432839892,0
108982,0.011898268134489113,0
105626,0.03932639780735007,0
107504,0.13059546689058207,0
105579,0.022572731106670282,0
107858,0.04417900818011755,0
108952,0.413768301673724,0
100187,0.0671962094431916,0
106786,0.021438927344879326,0
101054,0.04545921818268061,0
103476,0.08020477801792543,0
105351,0.01639488798974211,0
108397,0.00433363646887049,0
103589,0.0055824714554652466,0
106251,0.015539937434498524,0
107160,0.009979467671961216,0
100470,0.012885860202694504,0
107116,0.03446638392742832,0
100937,0.0530901027082548,0
101608,0.012673381394392185,0
109072,0.0335167556996924,0
109382,0.009491689618886233,0
104528,0.023462993577202683,0
102549,0.19101216071374577,0
102421,0.05996448927263515,0
101742,0.026724801746878316,0
109899,0.0027784678023800072,0
105965,0.033797937829365236,0
101084,0.014074605258001097,0
104852,0.011878424891752462,0
101698,0.01641791611693608,0
105275,0.04002381971239762,0
100621,0.07423336137578025,0
104394,0.018974982314493773,0
108869,0.4023525715281086,0
107664,0.06010000019330558,0
109288,0.008612298607046548,0
108973,0.011324723069669602,0
100751,0.02252567677623962,0
107863,0.005547976058952279,0
102759,0.0046993302559767474,0
100809,0.02328056818729606,0
107725,0.06517002243513574,0
102827,0.010666362506619533,0
104446,0.019897588623516378,0
109453,0.010811809442857409,0
106311,0.004100533384576269,0
102991,0.033298748175573475,0
108754,0.053723821455997973,0
103884,0.04139239255315222,0
101888,0.018549561357965375,0
104879,0.05738752222824254,0
107518,0.13649868094589843,0
109783,0.005333726591508706,0
101316,0.0107912145167288,0
105643,0.0027895973446696873,0
107342,0.011980777944073687,0
101051,0.021135994031890704,0
104475,0.005164300959756461,0
100906,0.015329431575415955,0
109964,0.04679255786730602,0
103899,0.044508507616186514,0
102406,0.0067115745019596575,0
101133,0.02192607487366838,0
106865,0.07456369576857212,0
106426,0.0450939696931804,0
104816,0.06043738822441696,0
102120,0.0029985104037532026,0
108572,0.005137771384946356,0
101857,0.07960682592054298,0
108472,0.008313617360677511,0
101481,0.01705308921529761,0
101995,0.1908721239882846,0
109035,0.04060239783132306,0
100702,0.04014711011323035,0
108988,0.01705908952778551,0
100431,0.013964540893997486,0
102818,0.017318253258987434,0
109686,0.04533641008038486,0
107430,0.043237013778109304,0
103857,0.006226209023171122,0
107082,0.009179281751927839,0
100136,0.012726959891609647,0
106322,0.015294047901915558,0
101256,0.022243585636483532,0
105512,0.0494026941998836,0
100383,0.013564274528265597,0
106629,0.011390015764848131,0
103329,0.014191660470200596,0
101617,0.04467585402967112,0
100722,0.011349970800433427,0
106628,0.010287219028850814,0
102004,0.008505475720870275,0
104044,0.05470465939895552,0
100711,0.07571394524395604,0
109230,0.07056143694388141,0
102055,0.023304347021815695,0
105716,0.02131991750237839,0
105701,0.48606905988929816,0
103637,0.20989567873734172,0
102442,0.6343462262393528,1
107067,0.08352800857673906,0
106143,0.338532810867913,0
103812,0.45520238351928,0
107978,0.04404487913289799,0
104250,0.04977949371550422,0
100674,0.07040909971111085,0
105952,0.06155915704868205,0
103338,0.0431253425022553,0
101985,0.0803948380989314,0
104279,0.0561437966058353,0
109725,0.12629567147120793,0
105663,0.017681628328878988,0
108424,0.0068271726127688915,0
101901,0.010528012681636677,0
105529,0.004865879115565515,0
106843,0.006059249365026098,0
101632,0.011779974441806413,0
107108,0.011020300600220084,0
107119,0.01271230942980942,0
101670,0.018449930744557235,0
100541,0.04283872477356258,0
108344,0.05106370145627483,0
109242,0.0409313002001147,0
102820,0.2703909906431704,0
103546,0.013560551492648752,0
104227,0.027781284595928185,0
109805,0.14363467352513848,0
101760,0.015670594035443568,0
109682,0.0076881242248578565,0
105578,0.005239883072397429,0
107025,0.006092605861023759,0
101294,0.010130089940491822,0
105866,0.0341038696855723,0
105404,0.008403478095767228,0
107719,0.024115852116881213,0
101443,0.07375484676395952,0
102577,0.022245759234842427,0
100334,0.005188683966295338,0
104360,0.011599400086393175,0
105883,0.012500750226037869,0
102705,0.034511808757702794,0
102927,0.07147858351314432,0
104322,0.01657825085219471,0
107691,0.02477210629177364,0
103832,0.022448288321017255,0
109794,0.004379306323641081,0
103251,0.008532661639030692,0
107706,0.005210085520634095,0
108418,0.013428650194344378,0
108802,0.004322175373916354,0
107285,0.022400272784152686,0
107370,0.029496681234880463,0
105383,0.18864320773264664,0
107791,0.08259805119283034,0
104510,0.024801709340892902,0
103855,0.04539045757956837,0
100923,0.03478186532832185,0
106757,0.05028899620388265,0
105175,0.011829621953010223,0
102966,0.008033006174487245,0
100612,0.026433364783386572,0
106632,0.008630592024748284,0
107536,0.05701148882051498,0
103806,0.18108692783185132,0
104496,0.052885747763236436,0
109851,0.058982944376498495,0
100958,0.13228297434550468,0
101288,0.013452211702682905,0
107604,0.08081788326604461,0
103069,0.06860841551029266,0
106318,0.02388234217164424,0
107770,0.00508538661178245,0
107064,0.008878645133895103,0
108940,0.010947443944688252,0
109981,0.012226349662487014,0
100628,0.005775637952326522,0
109548,0.013226433945500866,0
100861,0.008311370471154473,0
102327,0.05044028350616191,0
106562,0.11740456602342186,0
101169,0.05515672154139934,0
109855,0.03566211271079139,0
101615,0.01710218831812679,0
101586,0.0126617095993879,0
109264,0.029418241415644322,0
108856,0.013002786087739459,0
107611,0.005308238359294677,0
100539,0.018033982110185844,0
101421,0.04414663924932798,0
106316,0.028203699753660282,0
101444,0.03268239525971943,0
107156,0.04283048011297141,0
105743,0.020846692537439353,0
102527,0.10675931368401828,0
102447,0.0676031764967992,0
101761,0.014884475365727538,0
103943,0.04683181507120652,0
107676,0.013359562509912173,0
105717,0.039943795330035094,0
100571,0.015274838635282168,0
106344,0.14868846795797436,0
105499,0.07462724606342436,0
103078,0.021916069887894487,0
105124,0.024627207519893956,0
107480,0.03302528002275843,0
107896,0.018387318987508915,0
105774,0.0758691406048804,0
101432,0.020472408901937158,0
102349,0.01015353081753285,0
103588,0.01616041718719751,0
108466,0.007523427317915057,0
100800,0.004519319642185151,0
105319,0.009583002892807748,0
104220,0.019697220505700032,0
103301,0.003474787387720363,0
106877,0.009648495095327213,0
100717,0.006944169129903038,0
105487,0.03508115575141058,0
100231,0.04177372145381564,0
106522,0.1919843020968369,0
103131,0.07764488556506487,0
104862,0.011974201637952146,0
109676,0.062114991526101,0
109524,0.020680910703866358,0
101480,0.035638938594842046,0
106347,0.025267210864148133,0
103979,0.0093551631241397,0
100567,0.05668219341050997,0
109982,0.11720291070186316,0
100235,0.020879662363994193,0
102342,0.03327094724411916,0
104949,0.20960125400605786,0
100551,0.02755118134565162,0
104129,0.004247893662040325,0
102635,0.008904078868326105,0
103970,0.2346060964660179,0
100133,0.017878615971463105,0
102466,0.004122829619984317,0
101612,0.050169537813282906,0
102374,0.01348989420362502,0
103449,0.002722934323145753,0
103762,0.0034864549877810483,0
102248,0.038292851187472526,0
105252,0.07586457278616536,0
107774,0.22706953882253894,0
101544,0.2471789646609521,0
109751,0.020531044562001992,0
101328,0.03683413964647621,0
103416,0.008346253298013235,0
105281,0.029489002318956813,0
108184,0.3363169242478744,0
102288,0.0405351133807834,0
100437,0.18592144281584078,0
105228,0.01142623440883227,0
107076,0.011267472661057855,0
105317,0.020624964916720064,0
106243,0.09269568728605518,0
105933,0.06587210027483491,0
103608,0.0708485730339954,0
106279,0.09248290975045033,0
102727,0.3447619604887394,0
104924,0.3091306405737316,0
109199,0.05214348216150298,0
105786,0.03930821490518202,0
108358,0.1256237633145035,0
107765,0.11822455288570254,0
103648,0.02560359938096772,0
104790,0.0711465311498086,0
107416,0.04171468309112255,0
102589,0.013458166779151176,0
104160,0.016516855611804677,0
107245,0.12406720335864502,0
103141,0.07362751805378316,0
101690,0.16479175726754663,0
107319,0.3229245041424034,0
101745,0.019483351608546584,0
105042,0.020267786144944715,0
105306,0.0365634966178501,0
107997,0.029136208722928103,0
104867,0.02843172737271754,0
109444,0.0061582975653118495,0
106158,0.013038750749254617,0
101180,0.006988714184775942,0
104531,0.016244545287043676,0
106580,0.00563740077991224,0
107936,0.021970115451386153,0
100230,0.02796363386493902,0
100932,0.03752480768471675,0
109799,0.01817810662942068,0
106776,0.04485414996143521,0
107894,0.13047532975893444,0
103124,0.3981622123089888,0
101347,0.011119510078795216,0
100570,0.03627114783396182,0
106673,0.9348305733931492,1
107424,0.17551455210947994,0
106206,0.1073749349232854,0
105338,0.047340408787885424,0
101120,0.021762435737773648,0
105496,0.02038598894738321,0
103492,0.0526102847626565,0
102903,0.026586099958078,0
106604,0.08175700880287216,0
106141,0.1464223395583514,0
101652,0.03930878512302664,0
109533,0.0035541347025234158,0
102696,0.009907112199372457,0
105296,0.0053890073927259675,0
107944,0.0053497934433819625,0
106144,0.010228395623896018,0
108768,0.005338550129913887,0
104164,0.010147224141917967,0
108818,0.038974999486498615,0
108536,0.053553759937242124,0
108038,0.03329094285222382,0
103691,0.04995066712569919,0
106404,0.03137908861454957,0
103353,0.026196616289459754,0
100642,0.019363631574008947,0
108471,0.02443977792887984,0
101177,0.03735140511513425,0
107055,0.013043988215803671,0
105986,0.009172785847737348,0
106329,0.009267963546302726,0
109109,0.10734437664205759,0
103468,0.0650416897618141,0
109643,0.01779430555383882,0
101103,0.019262001898368263,0
104911,0.022587901842054316,0
105110,0.048617944912255004,0
106584,0.01585990318387595,0
105598,0.02734971736078725,0
104380,0.11203611162877695,0
109666,0.036681652502072726,0
100553,0.028444020104828927,0
105341,0.196741868160036,0
108672,0.10158416213998225,0
106973,0.019028895240603548,0
108373,0.03987228936333686,0
103493,0.02843296302674121,0
108245,0.03658968958793003,0
109309,0.32079916464708796,0
100042,0.39488923261250264,0
107109,0.09602675388326212,0
105449,0.10238539384790377,0
106593,0.09026553475367298,0
104383,0.13198474543547106,0
105600,0.786004715688098,1
109528,0.0400156690026937,0
107350,0.029925401733085964,0
106933,0.16504449654733017,0
107834,0.0967496697452368,0
108369,0.08708832229564777,0
105118,0.13641418050899948,0
100222,0.05614311270104023,0
108720,0.6821243923367468,1
106730,0.048269034216022695,0
100719,0.14116066763032137,0
104092,0.03896814778374462,0
103036,0.05193776701910899,0
104153,0.02625108123447907,0
100478,0.021846873682699986,0
109532,0.04165331347698332,0
107117,0.013283266501160337,0
101909,0.016504210258408373,0
107835,0.008302858185401343,0
105920,0.02680395374502695,0
100399,0.00886458664062478,0
107274,0.02340646009389701,0
109365,0.013805812140387258,0
109576,0.006513970604504304,0
109507,0.0034463142288025227,0
106846,0.01523800064413384,0
101666,0.008998685909193126,0
101030,0.010192523612594286,0
109324,0.02877091213390187,0
101335,0.033883293143264936,0
107434,0.026439545960333363,0
105770,0.011354909362705952,0
106259,0.021623610208780855,0
100094,0.020717783967263825,0
109002,0.007188342035779696,0
103681,0.056220229162181126,0
103935,0.02459940948065969,0
101242,0.04602989838927066,0
101944,0.026818559308955423,0
105467,0.09994387037706547,0
106842,0.1386179875204955,0
107397,0.0841886999485953,0
107090,0.07284427558413516,0
106530,0.07720465084213864,0
108516,0.03086359438720854,0
108955,0.2907417456069282,0
105347,0.07331792847215615,0
102530,0.197311487289546,0
107102,0.039443715348490144,0
108547,0.06755488885859488,0
101350,0.2545983222759384,0
108610,0.18399483577684894,0
108058,0.07341845888829711,0
104857,0.07070127527201109,0
104226,0.025741854780411633,0
103004,0.04347132447846811,0
101439,0.020304927407220598,0
105827,0.01768787037281093,0
106837,0.007818368752310553,0
104392,0.03342107600404966,0
107517,0.04455663019040751,0
101805,0.02744922690564578,0
108566,0.009206996805473638,0
105970,0.007472451766706196,0
100330,0.016769069936570142,0
109766,0.023102309263921757,0
105029,0.002753414445120119,0
103530,0.01445155160436946,0
103858,0.005460886846902379,0
108191,0.005927056753578136,0
105419,0.002831965038581072,0
102347,0.00500347018425663,0
105391,0.0051101432375663045,0
107206,0.005078922360012003,0
107621,0.009926472117138912,0
101283,0.003444818549811135,0
104895,0.003619009967437951,0
107265,0.007143933729400671,0
106133,0.005539484729860454,0
107425,0.013415491621268304,0
101009,0.03653075021489505,0
101998,0.01647746709150064,0
102189,0.016998422367497594,0
103731,0.032079653043552474,0
109812,0.03577668883385719,0
101507,0.14977799879798617,0
104307,0.019579104120413048,0
104840,0.023748609013136097,0
108901,0.024382134952188328,0
100009,0.01558601995331467,0
101553,0.02667111911374031,0
109600,0.030250445902013614,0
106950,0.036957976731305145,0
100891,0.045056036397816655,0
101376,0.04128289378751056,0
107054,0.07553251909118844,0
103460,0.10655366931324316,0
107125,0.036009035960688406,0
104436,0.020569226365865598,0
109969,0.06551582639569484,0
101757,0.14873819022793075,0
109779,0.07535625426495687,0
103973,0.05335217428299467,0
102952,0.02519954617388781,0
100429,0.026232164786888817,0
102099,0.05794303809596367,0
106396,0.061513282363703396,0
107458,0.045728106984682465,0
104366,0.19714329572661052,0
107837,0.030813800548641416,0
103350,0.1311976411483865,0
100318,0.34845961308993956,0
100945,0.13193261931616593,0
102243,0.48680362062352533,0
105269,0.04638182720670082,0
103270,0.04054715431978219,0
100565,0.4551858958960864,0
100773,0.02592933382942732,0
106550,0.015649670288739658,0
106078,0.028420606906171656,0
109133,0.011333600978004852,0
106389,0.014966423461492259,0
107788,0.015306067434339878,0
103305,0.01554150405545542,0
100353,0.01191752976177741,0
107199,0.0184449558812503,0
103237,0.004277255551673014,0
107709,0.005130814700327441,0
103983,0.0038549359261167765,0
107291,0.009317922744630768,0
107539,0.005133424432206874,0
100112,0.03295972915009128,0
109845,0.0219336177268566,0
107851,0.02172323689724899,0
106707,0.012965138576783082,0
106103,0.02006708392189119,0
107100,0.08331847863045062,0
106481,0.045258233795563624,0
108118,0.07089496468077743,0
105815,0.050651304553586386,0
105593,0.0173989412519332,0
102994,0.29226463623494126,0
104031,0.20636872285416014,0
103125,0.23792401679780908,0
105155,0.15599992771144133,0
103915,0.07663675006994662,0
107666,0.04179739755736842,0
108449,0.034558438761866754,0
107914,0.03441494708844323,0
103956,0.5104002686560462,1
105316,0.01176951633876683,0
100144,0.013670017416345388,0
107126,0.39546377591406073,0
100538,0.20120588323920519,0
102490,0.003916586794707577,0
102983,0.03276431728401548,0
103200,0.010728285804828866,0
106867,0.005038784663981398,0
109448,0.016236774223776434,0
105941,0.007551367751170505,0
109244,0.013173831076175395,0
102947,0.016598194352664138,0
100767,0.019552324732541926,0
100483,0.02712280676737929,0
108172,0.04124441761889493,0
107167,0.03369587415757803,0
105450,0.039326212372664544,0
103222,0.03476675517464289,0
100708,0.08649784815332029,0
104578,0.05285527574179506,0
102598,0.030381100857059428,0
100672,0.028348838627231355,0
109050,0.023588921488431565,0
104108,0.7605520407908453,1
104253,0.07094903082789865,0
109266,0.020416318573914825,0
102345,0.0161753062559304,0
100465,0.028574002019699122,0
105683,0.022057082623415377,0
105775,0.021617800920012573,0
102892,0.17561418032802728,0
101047,0.035165500949146035,0
104901,0.25814359629386674,0
101778,0.0349243804118898,0
101156,0.0873541177601687,0
103910,0.011471016059866545,0
109250,0.03725442250299432,0
102804,0.01127767127889645,0
109312,0.03615732390320101,0
109141,0.03357418670995908,0
103255,0.015774394819828393,0
103308,0.013213790700313784,0
108198,0.014110430371965969,0
103892,0.0067859701548305925,0
108823,0.006363253641843841,0
100703,0.005239228038173256,0
106746,0.0033358946994692,0
104329,0.0032243633888313383,0
106104,0.02257309262361262,0
107662,0.009223511372502938,0
102636,0.019242025135331697,0
107193,0.008625071553831689,0
100511,0.014397977333084117,0
109405,0.008221375657584924,0
109867,0.02193700619620359,0
103815,0.00844462547622348,0
108221,0.07394899007330258,0
104136,0.01843913009157752,0
104069,0.023059322246769043,0
103317,0.08077745059916966,0
101751,0.053535446762882986,0
102883,0.05646304399930547,0
107292,0.055188513585342394,0
103349,0.11247152478974488,0
102245,0.08451577823697938,0
109763,0.10475579712678969,0
104842,0.033643470630028545,0
103425,0.12504937412950917,0
105621,0.028087271633554945,0
101587,0.0044535181784346395,0
103495,0.018329959232118213,0
108372,0.005193013869122738,0
101934,0.011869893066590802,0
100715,0.02022777341370738,0
103135,0.0777891514223184,0
104687,0.003709567266295082,0
102623,0.007465940164974395,0
109649,0.008457413369915958,0
106061,0.013129455395171115,0
105345,0.02993009121209733,0
106928,0.006238526537748332,0
108399,0.017285199908611073,0
105458,0.009187235583503359,0
103395,0.010785572481307923,0
100382,0.01708483709419015,0
107724,0.009719259354304764,0
104246,0.019267649761165007,0
109079,0.034382386518542495,0
100129,0.016929889094837784,0
100236,0.0263931650996475,0
106165,0.022428926785324745,0
109247,0.022667621493737442,0
106420,0.02095025203641259,0
106366,0.023371126698063405,0
108624,0.020381714444919048,0
107205,0.030214122123306205,0
105098,0.04824333639973431,0
101270,0.08746041970759975,0
109615,0.1817249010086312,0
108848,0.023966104069430515,0
